,variable,instances,pos_instances,neg_instances,percent_fraud
3009,businessfoundationsinc,1,0.0,1.0,0.0
3010,nyue,1,0.0,1.0,0.0
3011,youngkingsent,1,0.0,1.0,0.0
3012,saccny,1,0.0,1.0,0.0
3013,sollecoaching,2,0.0,2.0,0.0
3014,espotmi,1,0.0,1.0,0.0
3015,nonprofitroundtable,1,0.0,1.0,0.0
3016,opp-knocks,2,0.0,2.0,0.0
3017,skillsforchange,2,0.0,2.0,0.0
3018,worldmachine,1,0.0,1.0,0.0
3019,mit,1,0.0,1.0,0.0
3020,juscollege,1,0.0,1.0,0.0
3021,backstageleadership,1,0.0,1.0,0.0
3022,whpl,1,0.0,1.0,0.0
3023,dulwichpicturegallery,14,0.0,14.0,0.0
3024,mhaofnyc,1,0.0,1.0,0.0
3025,shalominstitute,1,0.0,1.0,0.0
3026,marathonbe,1,0.0,1.0,0.0
3027,shelterrealty,1,0.0,1.0,0.0
3028,arizonascorpions,1,0.0,1.0,0.0
3029,bigdatacloud,1,0.0,1.0,0.0
3030,walescooperative,1,0.0,1.0,0.0
3031,bellingenwritersfestival,1,0.0,1.0,0.0
3032,cafecircaatl,1,0.0,1.0,0.0
3033,tattoobardc,1,0.0,1.0,0.0
3034,joshbhangreda,1,0.0,1.0,0.0
3035,dobres,1,0.0,1.0,0.0
3036,torontosportscouncil,1,0.0,1.0,0.0
3037,podi,1,0.0,1.0,0.0
3038,crestwoodenvironmental,1,0.0,1.0,0.0
3039,ncsu,2,0.0,2.0,0.0
3040,firststringcomedy,1,0.0,1.0,0.0
3041,activ-leisure,1,0.0,1.0,0.0
3042,newid,1,0.0,1.0,0.0
3043,kesslercrane,1,0.0,1.0,0.0
3044,holytrinityleeds,1,0.0,1.0,0.0
3045,yogaat,2,0.0,2.0,0.0
3046,safeshores,1,0.0,1.0,0.0
3047,mipaa,2,0.0,2.0,0.0
3048,newjersey,1,0.0,1.0,0.0
3049,rockstarbootcamp,4,0.0,4.0,0.0
3050,sbstc,1,0.0,1.0,0.0
3051,freedomchurch,1,0.0,1.0,0.0
3052,smart-tribune,1,0.0,1.0,0.0
3053,admin-answers,2,0.0,2.0,0.0
3054,dcbtf,6,0.0,6.0,0.0
3055,thetabernacle,1,0.0,1.0,0.0
3056,museumofman,1,0.0,1.0,0.0
3057,performancespace,1,0.0,1.0,0.0
3058,partnersinternational,1,0.0,1.0,0.0
3059,afrochic,1,0.0,1.0,0.0
3060,youthvillagedallas,2,0.0,2.0,0.0
3061,sonomalandtrust,2,0.0,2.0,0.0
3062,sfwork,1,0.0,1.0,0.0
3063,pacd,1,0.0,1.0,0.0
3064,cloverhillag,1,0.0,1.0,0.0
3065,vncall,3,3.0,0.0,100.0
3066,midglamscouts,1,0.0,1.0,0.0
3067,rea-properties,1,0.0,1.0,0.0
3068,designguildsf,1,0.0,1.0,0.0
3069,bah,2,0.0,2.0,0.0
3070,victaulic,1,0.0,1.0,0.0
3071,k9sforwarriors,1,0.0,1.0,0.0
3072,orangutanswing,1,0.0,1.0,0.0
3073,associationplanet,1,0.0,1.0,0.0
3074,arbonne,1,0.0,1.0,0.0
3075,jdvhotels,1,0.0,1.0,0.0
3076,calgarysexualhealth,1,0.0,1.0,0.0
3077,vancouverurbanwinery,1,0.0,1.0,0.0
3078,meetinggame,1,0.0,1.0,0.0
3079,sydneycoastalcouncils,1,0.0,1.0,0.0
3080,hopeforjustice,1,0.0,1.0,0.0
3081,cal,1,0.0,1.0,0.0
3082,urbanadamah,1,0.0,1.0,0.0
3083,thenatureofwords,2,0.0,2.0,0.0
3084,rcquebec,2,0.0,2.0,0.0
3085,chitag,1,0.0,1.0,0.0
3086,empowerpa,1,0.0,1.0,0.0
3087,lsbf,1,0.0,1.0,0.0
3088,ish,3,0.0,3.0,0.0
3089,reading-school,1,0.0,1.0,0.0
3090,feiboston,3,0.0,3.0,0.0
3091,mediacombb,1,0.0,1.0,0.0
3092,jenniehk,1,0.0,1.0,0.0
3093,pressboxvancouver,1,0.0,1.0,0.0
3094,tandemdata,1,0.0,1.0,0.0
3095,shortlist,2,0.0,2.0,0.0
3096,ggu,2,0.0,2.0,0.0
3097,anglicanchurchnoosa,1,0.0,1.0,0.0
3098,tekserve,1,0.0,1.0,0.0
3099,saltirefoundation,1,0.0,1.0,0.0
3100,therealizationgroup,1,0.0,1.0,0.0
3101,musicaintima,1,0.0,1.0,0.0
3102,linkedintutors,1,0.0,1.0,0.0
3103,leefendallhouse,1,0.0,1.0,0.0
3104,dr,2,2.0,0.0,100.0
3105,lustparty,1,0.0,1.0,0.0
3106,propertysaints,1,0.0,1.0,0.0
3107,cityoflondon,3,0.0,3.0,0.0
3108,otna,1,0.0,1.0,0.0
3109,inspiredbizcoaching,1,0.0,1.0,0.0
3110,gosimplysocial,1,1.0,0.0,100.0
3111,wearethebeesknees,1,0.0,1.0,0.0
3112,voxsheffield,1,0.0,1.0,0.0
3113,tes-limited,1,0.0,1.0,0.0
3114,theheatwave,3,0.0,3.0,0.0
3115,mediadesignschool,1,0.0,1.0,0.0
3116,gpra,1,0.0,1.0,0.0
3117,stockholmentrepreneurs,1,0.0,1.0,0.0
3118,glintech,1,0.0,1.0,0.0
3119,gannett,1,0.0,1.0,0.0
3120,tikisgrill,1,0.0,1.0,0.0
3121,temeculastastiesttours,1,0.0,1.0,0.0
3122,wellfleetpreservationhall,2,0.0,2.0,0.0
3123,winecouch,1,0.0,1.0,0.0
3124,vivacity-consulting,1,0.0,1.0,0.0
3125,astonmartinwashingtondc,1,0.0,1.0,0.0
3126,oshasolutions,1,0.0,1.0,0.0
3127,mlui,1,0.0,1.0,0.0
3128,ctinnovations,1,0.0,1.0,0.0
3129,pacificbach,1,0.0,1.0,0.0
3130,equityfoundation,1,0.0,1.0,0.0
3131,acupuncturepointinjection,1,0.0,1.0,0.0
3132,cccoe,1,0.0,1.0,0.0
3133,thursdaynights,2,0.0,2.0,0.0
3134,mycci,2,0.0,2.0,0.0
3135,actionforhappiness,1,0.0,1.0,0.0
3136,larsonfamilywinery,1,0.0,1.0,0.0
3137,berwickacademy,2,0.0,2.0,0.0
3138,spoonlive,1,0.0,1.0,0.0
3139,theredroom,1,0.0,1.0,0.0
3140,fifecountryside,1,0.0,1.0,0.0
3141,advantagebusinessltd,1,0.0,1.0,0.0
3142,lynchpin,1,0.0,1.0,0.0
3143,tvba,2,0.0,2.0,0.0
3144,mchang,1,0.0,1.0,0.0
3145,deloitte,1,0.0,1.0,0.0
3146,dumbartonhouse,2,0.0,2.0,0.0
3147,somersaulteffect,1,0.0,1.0,0.0
3148,nerium,1,0.0,1.0,0.0
3149,thebestof,3,0.0,3.0,0.0
3150,happyo,1,0.0,1.0,0.0
3151,slmag,1,0.0,1.0,0.0
3152,agilevelocity,1,0.0,1.0,0.0
3153,castlefieldgallery,1,0.0,1.0,0.0
3154,toronto,2,0.0,2.0,0.0
3155,makermedia,2,0.0,2.0,0.0
3156,bathfolkfestival,1,0.0,1.0,0.0
3157,giffnockhockey,3,0.0,3.0,0.0
3158,eavesforwomen,1,0.0,1.0,0.0
3159,capecodartbar,1,0.0,1.0,0.0
3160,bmaminnesota,1,0.0,1.0,0.0
3161,cerclefinanceduquebec,2,0.0,2.0,0.0
3162,metrochamber,1,0.0,1.0,0.0
3163,socialinnovationexchange,1,0.0,1.0,0.0
3164,lollypotz,1,0.0,1.0,0.0
3165,mcnamarasirishpub,1,0.0,1.0,0.0
3166,hawaii,3,0.0,3.0,0.0
3167,cbe,1,0.0,1.0,0.0
3168,nhssv,1,0.0,1.0,0.0
3169,aiadetroit,1,0.0,1.0,0.0
3170,peterdobias,2,0.0,2.0,0.0
3171,harmonyfamilycenter,1,0.0,1.0,0.0
3172,mta,1,0.0,1.0,0.0
3173,freya,3,3.0,0.0,100.0
3174,impactmotivation,1,0.0,1.0,0.0
3175,dhanaecokids,1,0.0,1.0,0.0
3176,nacechicago,2,0.0,2.0,0.0
3177,umsl,1,0.0,1.0,0.0
3178,janesvillejets,3,0.0,3.0,0.0
3179,us,1,0.0,1.0,0.0
3180,cishernando,1,0.0,1.0,0.0
3181,meyer-levy,1,0.0,1.0,0.0
3182,fliff,2,0.0,2.0,0.0
3183,4u2nv-ent,3,3.0,0.0,100.0
3184,computingatschool,1,0.0,1.0,0.0
3185,arhhra,1,0.0,1.0,0.0
3186,ctengineers,1,0.0,1.0,0.0
3187,nliven,1,0.0,1.0,0.0
3188,tennessean,1,0.0,1.0,0.0
3189,brooklynforkandspoon,1,0.0,1.0,0.0
3190,zoomjer,1,0.0,1.0,0.0
3191,roundtablecmg,1,0.0,1.0,0.0
3192,surfnetusa,1,0.0,1.0,0.0
3193,bergen,1,0.0,1.0,0.0
3194,ilaika,4,0.0,4.0,0.0
3195,babybites,1,0.0,1.0,0.0
3196,wmf,1,0.0,1.0,0.0
3197,skookum,1,0.0,1.0,0.0
3198,boomscones,1,0.0,1.0,0.0
3199,austinikebana,1,0.0,1.0,0.0
3200,ocic,1,0.0,1.0,0.0
3201,accountant,1,1.0,0.0,100.0
3202,scarlettlovesstephen,1,0.0,1.0,0.0
3203,mybcnexperience,1,0.0,1.0,0.0
3204,tresnalee,1,0.0,1.0,0.0
3205,azhar,1,0.0,1.0,0.0
3206,thebikedepot,1,0.0,1.0,0.0
3207,pacificintegral,1,0.0,1.0,0.0
3208,atlantabellydance,1,0.0,1.0,0.0
3209,syl122,1,0.0,1.0,0.0
3210,inkandsound,1,0.0,1.0,0.0
3211,northbayangels,1,0.0,1.0,0.0
3212,liverpoolfc,2,0.0,2.0,0.0
3213,nas,1,0.0,1.0,0.0
3214,honestlywell,1,0.0,1.0,0.0
3215,topadjuster,1,0.0,1.0,0.0
3216,myseattlenightout,1,0.0,1.0,0.0
3217,nywict,1,0.0,1.0,0.0
3218,theprizmchallenge,1,0.0,1.0,0.0
3219,presentationskillsuk,1,0.0,1.0,0.0
3220,midwestcleancomedy,1,0.0,1.0,0.0
3221,ukgbc,1,0.0,1.0,0.0
3222,epointchurch,1,0.0,1.0,0.0
3223,ltefnj,1,0.0,1.0,0.0
3224,betahaus,1,0.0,1.0,0.0
3225,womenbuildingbridges,1,0.0,1.0,0.0
3226,ashden,1,0.0,1.0,0.0
3227,cleveland,2,0.0,2.0,0.0
3228,connectedthefilm,1,0.0,1.0,0.0
3229,chawnhillchurch,1,0.0,1.0,0.0
3230,gaianet,2,0.0,2.0,0.0
3231,fiberphiladelphia,1,0.0,1.0,0.0
3232,chcsydney,1,0.0,1.0,0.0
3233,hditampabay,1,0.0,1.0,0.0
3234,integria,1,0.0,1.0,0.0
3235,magenboys,1,0.0,1.0,0.0
3236,hampoloclub,5,0.0,5.0,0.0
3237,email,2,0.0,2.0,0.0
3238,pieta,2,0.0,2.0,0.0
3239,tiga,2,0.0,2.0,0.0
3240,wcastl,2,0.0,2.0,0.0
3241,urban-change-in-iran,1,0.0,1.0,0.0
3242,leducniskueda,1,0.0,1.0,0.0
3243,oneworldmma,1,0.0,1.0,0.0
3244,retailmaine,1,0.0,1.0,0.0
3245,waghotels,1,0.0,1.0,0.0
3246,clarus,2,0.0,2.0,0.0
3247,sharrottwinery,1,0.0,1.0,0.0
3248,argentacommunitytheater,1,0.0,1.0,0.0
3249,echelon-events,1,0.0,1.0,0.0
3250,spinningbabies,1,0.0,1.0,0.0
3251,historicsenoia,2,0.0,2.0,0.0
3252,inviqa,2,0.0,2.0,0.0
3253,cityclubsf,4,0.0,4.0,0.0
3254,americashometitle,1,0.0,1.0,0.0
3255,pretendcity,1,0.0,1.0,0.0
3256,affd,4,0.0,4.0,0.0
3257,urbanbreathnyc,3,0.0,3.0,0.0
3258,how2eatraw,1,0.0,1.0,0.0
3259,desertsw,1,0.0,1.0,0.0
3260,lovesdata,3,0.0,3.0,0.0
3261,strangepr,1,0.0,1.0,0.0
3262,latino-partnership,1,0.0,1.0,0.0
3263,lineageproject,1,0.0,1.0,0.0
3264,stevenagescouting,1,0.0,1.0,0.0
3265,lrjm,1,0.0,1.0,0.0
3266,modernluxury,2,0.0,2.0,0.0
3267,fluxible,1,0.0,1.0,0.0
3268,larachcardona,1,0.0,1.0,0.0
3269,walterhovinghome,1,0.0,1.0,0.0
3270,farsetlabs,1,0.0,1.0,0.0
3271,pioneerstrategies,1,0.0,1.0,0.0
3272,protectkent,1,0.0,1.0,0.0
3273,gm,1,0.0,1.0,0.0
3274,tm,1,0.0,1.0,0.0
3275,meccaparty,1,0.0,1.0,0.0
3276,inntropy,1,0.0,1.0,0.0
3277,thousandseeds,1,0.0,1.0,0.0
3278,akmassociates,1,0.0,1.0,0.0
3279,drassana,1,0.0,1.0,0.0
3280,agilify,1,0.0,1.0,0.0
3281,businessforcalderdale,1,0.0,1.0,0.0
3282,londonswf,1,0.0,1.0,0.0
3283,alwayshopebook,1,0.0,1.0,0.0
3284,lacomedyfest,2,0.0,2.0,0.0
3285,waterfrontpartnership,1,0.0,1.0,0.0
3286,learningmatters,1,0.0,1.0,0.0
3287,3plusinternational,1,0.0,1.0,0.0
3288,ombecenter,1,0.0,1.0,0.0
3289,smashedpingpong,1,0.0,1.0,0.0
3290,russam-gms,1,0.0,1.0,0.0
3291,qutpsa,1,0.0,1.0,0.0
3292,wanderlusttheatre,1,0.0,1.0,0.0
3293,urbanbikeadventure,1,0.0,1.0,0.0
3294,peektours,1,0.0,1.0,0.0
3295,syr,2,0.0,2.0,0.0
3296,azsea,1,0.0,1.0,0.0
3297,pawomenwork,1,0.0,1.0,0.0
3298,naa,3,0.0,3.0,0.0
3299,dalailamacenter,1,0.0,1.0,0.0
3300,edcswca,1,0.0,1.0,0.0
3301,federalsignal,1,0.0,1.0,0.0
3302,onescompany,2,0.0,2.0,0.0
3303,slowfooddenver,1,0.0,1.0,0.0
3304,earnware,1,0.0,1.0,0.0
3305,liftbarandgrill,4,0.0,4.0,0.0
3306,santanbrewing,1,0.0,1.0,0.0
3307,houstonsocialcircle,1,0.0,1.0,0.0
3308,bridgingthegap,1,0.0,1.0,0.0
3309,wlv,3,0.0,3.0,0.0
3310,dottotech,1,0.0,1.0,0.0
3311,itfutures,1,0.0,1.0,0.0
3312,openhouse,1,0.0,1.0,0.0
3313,concurrences,2,0.0,2.0,0.0
3314,ysmallbusiness,1,0.0,1.0,0.0
3315,cahcc,1,0.0,1.0,0.0
3316,peanutlabs,1,0.0,1.0,0.0
3317,soroptimist,1,0.0,1.0,0.0
3318,developmentcircle,1,0.0,1.0,0.0
3319,highsierraworkshops,1,0.0,1.0,0.0
3320,paavo,2,0.0,2.0,0.0
3321,stardustpro,1,0.0,1.0,0.0
3322,hauteoc,1,0.0,1.0,0.0
3323,poejazzi,1,0.0,1.0,0.0
3324,atlantahumane,1,0.0,1.0,0.0
3325,innovateyours,1,1.0,0.0,100.0
3326,solcitybeauty,1,0.0,1.0,0.0
3327,musicstage,1,0.0,1.0,0.0
3328,speak-tech,1,0.0,1.0,0.0
3329,apicsdet,1,0.0,1.0,0.0
3330,forksandcorkstb,1,0.0,1.0,0.0
3331,trainingohio,1,0.0,1.0,0.0
3332,minnivan,1,0.0,1.0,0.0
3333,becoordinated,1,0.0,1.0,0.0
3334,imageandsound,1,0.0,1.0,0.0
3335,legacy,1,0.0,1.0,0.0
3336,mojobar,1,0.0,1.0,0.0
3337,thefillingstation,1,0.0,1.0,0.0
3338,havergal,1,0.0,1.0,0.0
3339,socialfluency,1,0.0,1.0,0.0
3340,netgeek,1,0.0,1.0,0.0
3341,saltairebrewery,1,0.0,1.0,0.0
3342,aveoftheamericas,1,0.0,1.0,0.0
3343,friendsofthecabildo,1,0.0,1.0,0.0
3344,vendette,1,0.0,1.0,0.0
3345,urbanprofessionalleague,1,0.0,1.0,0.0
3346,consciousentrepreneur,1,0.0,1.0,0.0
3347,wordsofcolour,1,0.0,1.0,0.0
3348,davecordle,1,0.0,1.0,0.0
3349,marketeeringgroup,1,0.0,1.0,0.0
3350,heason,1,0.0,1.0,0.0
3351,acropolis,2,0.0,2.0,0.0
3352,fairpoint,1,0.0,1.0,0.0
3353,s3physicaltherapy,1,0.0,1.0,0.0
3354,now3productions,1,0.0,1.0,0.0
3355,londonmet,1,0.0,1.0,0.0
3356,scotlandfoodanddrink,2,0.0,2.0,0.0
3357,gubaawards,1,0.0,1.0,0.0
3358,rhythmiksoul,1,0.0,1.0,0.0
3359,netregistry,1,0.0,1.0,0.0
3360,youngfoundation,1,0.0,1.0,0.0
3361,bumpclubchicago,1,0.0,1.0,0.0
3362,wpa,1,0.0,1.0,0.0
3363,sfmcd,1,0.0,1.0,0.0
3364,venturecapital,2,0.0,2.0,0.0
3365,aging2,1,0.0,1.0,0.0
3366,hrsd,1,0.0,1.0,0.0
3367,boldtcommunications,1,0.0,1.0,0.0
3368,smps-la,1,0.0,1.0,0.0
3369,nacla,1,0.0,1.0,0.0
3370,vctaskforce,2,0.0,2.0,0.0
3371,lightspandigital,1,0.0,1.0,0.0
3372,socialtraders,4,0.0,4.0,0.0
3373,iwilltell,1,0.0,1.0,0.0
3374,redshirtentertainment,1,0.0,1.0,0.0
3375,shiftalliance,1,0.0,1.0,0.0
3376,connect,1,0.0,1.0,0.0
3377,creativetalentnetwork,1,0.0,1.0,0.0
3378,speakeasycinema,2,0.0,2.0,0.0
3379,noiphuongxa,1,1.0,0.0,100.0
3380,mosaicblueprint,1,0.0,1.0,0.0
3381,lastsupperclub,1,0.0,1.0,0.0
3382,ucdprehealth,1,0.0,1.0,0.0
3383,lancs-sinf,1,0.0,1.0,0.0
3384,cs-magic,1,0.0,1.0,0.0
3385,nxlevelent,1,0.0,1.0,0.0
3386,sturgisnorth,1,0.0,1.0,0.0
3387,jillflemingphotography,1,0.0,1.0,0.0
3388,businessclassnetwork,1,0.0,1.0,0.0
3389,neuri,1,0.0,1.0,0.0
3390,27thwardchicago,1,0.0,1.0,0.0
3391,londonchorus,2,0.0,2.0,0.0
3392,artsconnect,1,0.0,1.0,0.0
3393,af-sa,1,0.0,1.0,0.0
3394,communicateandhowe,1,0.0,1.0,0.0
3395,arion,1,0.0,1.0,0.0
3396,pidctoronto,1,0.0,1.0,0.0
3397,enoserv,1,0.0,1.0,0.0
3398,ctot,1,0.0,1.0,0.0
3399,uwafsa,1,0.0,1.0,0.0
3400,theenvisionconference,1,0.0,1.0,0.0
3401,positioningsystems,1,0.0,1.0,0.0
3402,hollyshorts,2,0.0,2.0,0.0
3403,ptbofolkfest,1,0.0,1.0,0.0
3404,zonefranche,1,0.0,1.0,0.0
3405,batuka,1,0.0,1.0,0.0
3406,primaryreps,1,0.0,1.0,0.0
3407,anoccasion,1,0.0,1.0,0.0
3408,gewnederland,1,0.0,1.0,0.0
3409,masaiculturalarts,1,0.0,1.0,0.0
3410,completeofficesupport,1,0.0,1.0,0.0
3411,madebymany,1,0.0,1.0,0.0
3412,a8p,1,0.0,1.0,0.0
3413,wordgetsaround,1,0.0,1.0,0.0
3414,mathworks,1,0.0,1.0,0.0
3415,j-lab,1,0.0,1.0,0.0
3416,dot,1,0.0,1.0,0.0
3417,cloverdaleplayhouse,1,0.0,1.0,0.0
3418,wharton,2,0.0,2.0,0.0
3419,hilliardmg,2,0.0,2.0,0.0
3420,floridastormwaterclass,1,0.0,1.0,0.0
3421,dancemakers,1,0.0,1.0,0.0
3422,urbandigsfarm,1,0.0,1.0,0.0
3423,awesomecons,2,0.0,2.0,0.0
3424,tough,1,0.0,1.0,0.0
3425,otab,1,0.0,1.0,0.0
3426,telusplanet,2,0.0,2.0,0.0
3427,mscvp,1,0.0,1.0,0.0
3428,wholeeducation,2,0.0,2.0,0.0
3429,education,1,0.0,1.0,0.0
3430,hedwigdances,1,0.0,1.0,0.0
3431,velocity-rides,1,0.0,1.0,0.0
3432,mkctalk,1,0.0,1.0,0.0
3433,cambridgegraduateorchestra,1,0.0,1.0,0.0
3434,kalasangam,1,0.0,1.0,0.0
3435,mnmill,2,0.0,2.0,0.0
3436,calgaryconcertopera,1,0.0,1.0,0.0
3437,samuelssongroup,1,0.0,1.0,0.0
3438,spiritwings,1,0.0,1.0,0.0
3439,jennifershawevents,2,0.0,2.0,0.0
3440,theamyproject,1,0.0,1.0,0.0
3441,iheartbikeshfx,1,0.0,1.0,0.0
3442,idahofreedom,2,0.0,2.0,0.0
3443,businessleadersnetworking,1,0.0,1.0,0.0
3444,ilgop,1,0.0,1.0,0.0
3445,binala,1,0.0,1.0,0.0
3446,allianceofangels,1,0.0,1.0,0.0
3447,tonbridgeartsfestival,2,0.0,2.0,0.0
3448,eastlondondesignshow,1,0.0,1.0,0.0
3449,clubinferno,1,0.0,1.0,0.0
3450,stewardship,1,0.0,1.0,0.0
3451,tekventure,1,0.0,1.0,0.0
3452,mindspring,1,0.0,1.0,0.0
3453,bentomiso,1,0.0,1.0,0.0
3454,epa,2,0.0,2.0,0.0
3455,stillpointbodyworks,1,0.0,1.0,0.0
3456,americanffc,1,0.0,1.0,0.0
3457,dfsa,1,0.0,1.0,0.0
3458,divinghorseclub,1,0.0,1.0,0.0
3459,operaneo,1,0.0,1.0,0.0
3460,centralaz,1,0.0,1.0,0.0
3461,tcce,1,0.0,1.0,0.0
3462,luminousthread,1,0.0,1.0,0.0
3463,liquiditymarketing,1,0.0,1.0,0.0
3464,objectsharp,1,0.0,1.0,0.0
3465,oxin,1,0.0,1.0,0.0
3466,collectiveeffortevents,1,0.0,1.0,0.0
3467,forestcity,8,0.0,8.0,0.0
3468,coasit,1,0.0,1.0,0.0
3469,rbkc,3,0.0,3.0,0.0
3470,hradviceonline,1,0.0,1.0,0.0
3471,psec,1,0.0,1.0,0.0
3472,camtechnet,1,0.0,1.0,0.0
3473,hansells,1,0.0,1.0,0.0
3474,villagelondon,2,0.0,2.0,0.0
3475,advocatehealth,1,0.0,1.0,0.0
3476,miruspoint,1,0.0,1.0,0.0
3477,startupmonthly,1,0.0,1.0,0.0
3478,filsonhistorical,1,0.0,1.0,0.0
3479,wepridefest,1,0.0,1.0,0.0
3480,spn,1,0.0,1.0,0.0
3481,hollywoodbranding,1,0.0,1.0,0.0
3482,giraffemarketing,1,0.0,1.0,0.0
3483,hsccourses,1,0.0,1.0,0.0
3484,gaywhistler,1,0.0,1.0,0.0
3485,noosphere,1,0.0,1.0,0.0
3486,studio8sj,1,0.0,1.0,0.0
3487,stonewallgolfclub,2,0.0,2.0,0.0
3488,balmoral-active,1,0.0,1.0,0.0
3489,thebusinessofdesign,1,0.0,1.0,0.0
3490,ladieswhoimpress,1,0.0,1.0,0.0
3491,apted-hulling,1,0.0,1.0,0.0
3492,mul,1,0.0,1.0,0.0
3493,strikesandspares,1,0.0,1.0,0.0
3494,crossfit215,1,0.0,1.0,0.0
3495,ncwa,1,0.0,1.0,0.0
3496,kmtlearning,1,0.0,1.0,0.0
3497,wallace-solutions,1,0.0,1.0,0.0
3498,milibrary,3,0.0,3.0,0.0
3499,alberta,1,0.0,1.0,0.0
3500,dinz,3,0.0,3.0,0.0
3501,sheards,1,0.0,1.0,0.0
3502,poolegrammar,1,0.0,1.0,0.0
3503,friendsofebonie,1,0.0,1.0,0.0
3504,ultimatepublishinghouse,1,0.0,1.0,0.0
3505,maxcure,1,0.0,1.0,0.0
3506,kendruck,1,0.0,1.0,0.0
3507,bothendsburning,1,0.0,1.0,0.0
3508,mercyhealth,2,0.0,2.0,0.0
3509,academia-rossica,1,0.0,1.0,0.0
3510,maggiesplace,1,0.0,1.0,0.0
3511,canadawide,1,0.0,1.0,0.0
3512,momsagainstpoverty,1,0.0,1.0,0.0
3513,docorg,2,0.0,2.0,0.0
3514,efcst,1,0.0,1.0,0.0
3515,rca,2,0.0,2.0,0.0
3516,newchapterlearning,1,0.0,1.0,0.0
3517,tastymarketing,1,0.0,1.0,0.0
3518,tomorrowscompany,1,0.0,1.0,0.0
3519,crazyluluproductions,1,0.0,1.0,0.0
3520,forumforthefuture,1,0.0,1.0,0.0
3521,riverkeeper,1,0.0,1.0,0.0
3522,goministries,1,0.0,1.0,0.0
3523,shortfilms,1,0.0,1.0,0.0
3524,withinwithout,1,0.0,1.0,0.0
3525,victoriayesgroup,1,0.0,1.0,0.0
3526,lifeclubs,2,0.0,2.0,0.0
3527,firstaidtraining4scouts,1,0.0,1.0,0.0
3528,uktiwm,1,0.0,1.0,0.0
3529,firstliteracy,1,0.0,1.0,0.0
3530,hyde,1,0.0,1.0,0.0
3531,freedom-peak,1,0.0,1.0,0.0
3532,socialinnovationsydney,2,0.0,2.0,0.0
3533,caseytrees,3,0.0,3.0,0.0
3534,417mag,1,0.0,1.0,0.0
3535,alicestapleton,1,0.0,1.0,0.0
3536,soft-forge,1,0.0,1.0,0.0
3537,skp-entertainment,1,0.0,1.0,0.0
3538,bitstream,1,0.0,1.0,0.0
3539,margaretlondon,1,0.0,1.0,0.0
3540,ten2party,1,0.0,1.0,0.0
3541,wakefordcoaching,1,0.0,1.0,0.0
3542,rockyard,1,0.0,1.0,0.0
3543,turntablenc,2,0.0,2.0,0.0
3544,smallpetitklein,1,0.0,1.0,0.0
3545,asiplondon,1,0.0,1.0,0.0
3546,marshall,2,0.0,2.0,0.0
3547,challengecoaching,1,0.0,1.0,0.0
3548,littleheartssd,1,0.0,1.0,0.0
3549,soundspace,2,0.0,2.0,0.0
3550,netmotionwireless,1,0.0,1.0,0.0
3551,independenceaustralia,1,0.0,1.0,0.0
3552,jewishfolsom,1,0.0,1.0,0.0
3553,resurgent,1,0.0,1.0,0.0
3554,pr2020,1,0.0,1.0,0.0
3555,nbmbaa-philly,1,0.0,1.0,0.0
3556,chineseprofessionals,1,0.0,1.0,0.0
3557,fortlauderdaleyogafestival,1,0.0,1.0,0.0
3558,cordelgowan,1,0.0,1.0,0.0
3559,thickdame,1,0.0,1.0,0.0
3560,richmondweddings,1,0.0,1.0,0.0
3561,rhyta,1,0.0,1.0,0.0
3562,mitchellclan,1,0.0,1.0,0.0
3563,nrptrainingsolutions,1,0.0,1.0,0.0
3564,beverlysbirthdays,1,0.0,1.0,0.0
3565,ubuntuchocolate,1,0.0,1.0,0.0
3566,kafebloc,1,0.0,1.0,0.0
3567,greenstreetgrowers,1,0.0,1.0,0.0
3568,jpf,1,0.0,1.0,0.0
3569,fadoirishpub,1,0.0,1.0,0.0
3570,dundeehills,1,0.0,1.0,0.0
3571,starstruck-events,1,0.0,1.0,0.0
3572,vantageoncology,1,0.0,1.0,0.0
3573,spu,1,0.0,1.0,0.0
3574,squarepegevents,2,0.0,2.0,0.0
3575,odanadi-us,1,0.0,1.0,0.0
3576,surfree,2,0.0,2.0,0.0
3577,hilleltoronto,1,0.0,1.0,0.0
3578,oceansidechamber,1,0.0,1.0,0.0
3579,creativeworldfestival,1,0.0,1.0,0.0
3580,herhoustonsplash,1,0.0,1.0,0.0
3581,serendipity-uk,1,0.0,1.0,0.0
3582,prefontainesells,1,0.0,1.0,0.0
3583,woodenboat,1,0.0,1.0,0.0
3584,ambassadorhouse,1,0.0,1.0,0.0
3585,inspiresmartsuccess,1,0.0,1.0,0.0
3586,toddyoungforcongress,3,0.0,3.0,0.0
3587,redbrickart,1,0.0,1.0,0.0
3588,inner-rhythm,1,0.0,1.0,0.0
3589,suicideinfo,1,0.0,1.0,0.0
3590,nashvillehootenanny,1,0.0,1.0,0.0
3591,detroitjazzfest,1,0.0,1.0,0.0
3592,secretstylist,1,0.0,1.0,0.0
3593,napervillerotary,1,0.0,1.0,0.0
3594,msu,3,0.0,3.0,0.0
3595,ises-gt,1,0.0,1.0,0.0
3596,teenexpressions,1,0.0,1.0,0.0
3597,tehachapicg,1,0.0,1.0,0.0
3598,azdiamondroyalty,1,0.0,1.0,0.0
3599,starlight-midatlantic,1,0.0,1.0,0.0
3600,kingsize-usa,1,0.0,1.0,0.0
